time,DNI_W_m2,Ambient_Temp_C,Wind_Speed_mps,Hour,DayOfYear,Thermal_Power_kW,Electrical_Power_kW,Pump_Power_kW
01-01-2019 07:00,183.5,22.5,12.3,7,1,60.555,21.19425,4.204285714
01-01-2019 08:00,407.9,24,15.1,8,1,134.607,47.11245,4.204285714
01-01-2019 09:00,633.1,24.9,16,9,1,208.923,73.12305,4.204285714
01-01-2019 10:00,758.7,25.3,15.3,10,1,250.371,87.62985,4.204285714
01-01-2019 11:00,829.1,25.8,15.8,11,1,273.603,95.76105,4.204285714
01-01-2019 12:00,822.3,26,16.6,12,1,271.359,94.97565,4.204285714
01-01-2019 13:00,846.2,26,17.1,13,1,279.246,97.7361,4.204285714
01-01-2019 14:00,811.7,25.9,16.9,14,1,267.861,93.75135,4.204285714
01-01-2019 15:00,733.7,25.5,17,15,1,242.121,84.74235,4.204285714
01-01-2019 16:00,633.4,24.9,16.3,16,1,209.022,73.1577,4.204285714
01-01-2019 17:00,439.1,23.6,13.1,17,1,144.903,50.71605,4.204285714
01-01-2019 18:00,26.8,22.6,11.1,18,1,8.844,3.0954,4.204285714
02-01-2019 07:00,113.4,23.7,11.5,7,2,37.422,13.0977,4.204285714
02-01-2019 08:00,314.1,24.9,13.3,8,2,103.653,36.27855,4.204285714
02-01-2019 09:00,454.7,25.6,17.3,9,2,150.051,52.51785,4.204285714
02-01-2019 10:00,690.8,25.9,17,10,2,227.964,79.7874,4.204285714
02-01-2019 11:00,806.5,26.2,14.7,11,2,266.145,93.15075,4.204285714
02-01-2019 12:00,794.2,26.4,13.5,12,2,262.086,91.7301,4.204285714
02-01-2019 13:00,776.2,26.4,13.3,13,2,256.146,89.6511,4.204285714
02-01-2019 14:00,754.9,26.4,14,14,2,249.117,87.19095,4.204285714
02-01-2019 15:00,739.9,26,13.8,15,2,244.167,85.45845,4.204285714
02-01-2019 16:00,635.1,25.5,14.6,16,2,209.583,73.35405,4.204285714
02-01-2019 17:00,413.1,24.9,13.1,17,2,136.323,47.71305,4.204285714
02-01-2019 18:00,26.5,23.7,9.4,18,2,8.745,3.06075,4.204285714
03-01-2019 07:00,199.3,23.2,10.2,7,3,65.769,23.01915,4.204285714
03-01-2019 08:00,448.7,24.9,11.2,8,3,148.071,51.82485,4.204285714
03-01-2019 09:00,612.9,25.5,10.4,9,3,202.257,70.78995,4.204285714
03-01-2019 10:00,719.7,26.2,10.4,10,3,237.501,83.12535,4.204285714
03-01-2019 11:00,779.9,26.7,12,11,3,257.367,90.07845,4.204285714
03-01-2019 12:00,849.2,27,12.5,12,3,280.236,98.0826,4.204285714
03-01-2019 13:00,827,27,14.1,13,3,272.91,95.5185,4.204285714
03-01-2019 14:00,834.6,27,15.4,14,3,275.418,96.3963,4.204285714
03-01-2019 15:00,785.6,26.4,16.3,15,3,259.248,90.7368,4.204285714
03-01-2019 16:00,666.3,25.5,16.1,16,3,219.879,76.95765,4.204285714
03-01-2019 17:00,429,24.7,15.1,17,3,141.57,49.5495,4.204285714
03-01-2019 18:00,26.1,23.8,13.9,18,3,8.613,3.01455,4.204285714
04-01-2019 07:00,135.8,23.4,9.1,7,4,44.814,15.6849,4.204285714
04-01-2019 08:00,386.2,25.1,11,8,4,127.446,44.6061,4.204285714
04-01-2019 09:00,631.3,26,15.8,9,4,208.329,72.91515,4.204285714
04-01-2019 10:00,644,26.3,16.2,10,4,212.52,74.382,4.204285714
04-01-2019 11:00,754.5,26.7,16.4,11,4,248.985,87.14475,4.204285714
04-01-2019 12:00,781.2,26.9,16.4,12,4,257.796,90.2286,4.204285714
04-01-2019 13:00,793.9,26.9,15.9,13,4,261.987,91.69545,4.204285714
04-01-2019 14:00,776.5,26.6,16,14,4,256.245,89.68575,4.204285714
04-01-2019 15:00,702.1,26.3,15.4,15,4,231.693,81.09255,4.204285714
04-01-2019 16:00,566.6,25.8,14.3,16,4,186.978,65.4423,4.204285714
04-01-2019 17:00,393.4,24.8,12.8,17,4,129.822,45.4377,4.204285714
04-01-2019 18:00,25.7,23.7,11.1,18,4,8.481,2.96835,4.204285714
05-01-2019 07:00,136.3,23.7,8.7,7,5,44.979,15.74265,4.204285714
05-01-2019 08:00,336.1,25.3,10.7,8,5,110.913,38.81955,4.204285714
05-01-2019 09:00,387,26,14.5,9,5,127.71,44.6985,4.204285714
05-01-2019 10:00,330.3,26.2,14.8,10,5,108.999,38.14965,4.204285714
05-01-2019 11:00,414.4,26.8,15.5,11,5,136.752,47.8632,4.204285714
05-01-2019 12:00,445.9,27.1,16.3,12,5,147.147,51.50145,4.204285714
05-01-2019 13:00,619.3,27.2,17.3,13,5,204.369,71.52915,4.204285714
05-01-2019 14:00,690.6,27.1,17.1,14,5,227.898,79.7643,4.204285714
05-01-2019 15:00,648.3,26.5,17.1,15,5,213.939,74.87865,4.204285714
05-01-2019 16:00,607.5,25.9,16.8,16,5,200.475,70.16625,4.204285714
05-01-2019 17:00,318.1,25.5,14,17,5,104.973,36.74055,4.204285714
05-01-2019 18:00,12.7,24.9,12.4,18,5,4.191,1.46685,4.204285714
06-01-2019 07:00,108,23.6,10.2,7,6,35.64,12.474,4.204285714
06-01-2019 08:00,487.8,25.5,12.7,8,6,160.974,56.3409,4.204285714
06-01-2019 09:00,675.9,26.4,14.2,9,6,223.047,78.06645,4.204285714
06-01-2019 10:00,560.6,26.7,16.5,10,6,184.998,64.7493,4.204285714
06-01-2019 11:00,589.6,26.8,18,11,6,194.568,68.0988,4.204285714
06-01-2019 12:00,874.5,27,15.3,12,6,288.585,101.00475,4.204285714
06-01-2019 13:00,795.9,27.1,13.5,13,6,262.647,91.92645,4.204285714
06-01-2019 14:00,811.5,27.1,13.2,14,6,267.795,93.72825,4.204285714
06-01-2019 15:00,775.4,26.7,12.9,15,6,255.882,89.5587,4.204285714
06-01-2019 16:00,645.5,26.1,13.1,16,6,213.015,74.55525,4.204285714
06-01-2019 17:00,424.1,25.1,8.9,17,6,139.953,48.98355,4.204285714
06-01-2019 18:00,25,23.5,6.3,18,6,8.25,2.8875,4.204285714
07-01-2019 07:00,130.1,22.4,11.9,7,7,42.933,15.02655,4.204285714
07-01-2019 08:00,405.3,23.8,11.6,8,7,133.749,46.81215,4.204285714
07-01-2019 09:00,405.4,25.2,10.9,9,7,133.782,46.8237,4.204285714
07-01-2019 10:00,437.7,26.2,12.3,10,7,144.441,50.55435,4.204285714
07-01-2019 11:00,216,26.5,11.9,11,7,71.28,24.948,4.204285714
07-01-2019 12:00,392.8,27.2,11.6,12,7,129.624,45.3684,4.204285714
07-01-2019 13:00,530,28,11.4,13,7,174.9,61.215,4.204285714
07-01-2019 14:00,607.7,27.8,16.4,14,7,200.541,70.18935,4.204285714
07-01-2019 15:00,658.7,27,18.6,15,7,217.371,76.07985,4.204285714
07-01-2019 16:00,586.1,26.2,17.5,16,7,193.413,67.69455,4.204285714
07-01-2019 17:00,414.3,25.3,14.3,17,7,136.719,47.85165,4.204285714
07-01-2019 18:00,24.6,24.3,12.8,18,7,8.118,2.8413,4.204285714
08-01-2019 07:00,174,21,8.4,7,8,57.42,20.097,4.204285714
08-01-2019 08:00,435.3,23,8.4,8,8,143.649,50.27715,4.204285714
08-01-2019 09:00,724.2,25.3,9.7,9,8,238.986,83.6451,4.204285714
08-01-2019 10:00,788.9,27,10.6,10,8,260.337,91.11795,4.204285714
08-01-2019 11:00,863.2,28.1,12.1,11,8,284.856,99.6996,4.204285714
08-01-2019 12:00,880.6,28.6,14.9,12,8,290.598,101.7093,4.204285714
08-01-2019 13:00,888.1,28.4,16.5,13,8,293.073,102.57555,4.204285714
08-01-2019 14:00,861.1,28,16.5,14,8,284.163,99.45705,4.204285714
08-01-2019 15:00,803.3,27.4,16,15,8,265.089,92.78115,4.204285714
08-01-2019 16:00,691.1,26.4,14.8,16,8,228.063,79.82205,4.204285714
08-01-2019 17:00,472.8,24.9,13.2,17,8,156.024,54.6084,4.204285714
08-01-2019 18:00,36.4,23.5,11.8,18,8,12.012,4.2042,4.204285714
09-01-2019 07:00,101.8,19.1,6.3,7,9,33.594,11.7579,4.204285714
09-01-2019 08:00,248.8,20.9,5,8,9,82.104,28.7364,4.204285714
09-01-2019 09:00,455.3,23.5,2.9,9,9,150.249,52.58715,4.204285714
09-01-2019 10:00,741.6,25.8,5.7,10,9,244.728,85.6548,4.204285714
09-01-2019 11:00,837.5,27,9.2,11,9,276.375,96.73125,4.204285714
09-01-2019 12:00,850.8,27.5,11.1,12,9,280.764,98.2674,4.204285714
09-01-2019 13:00,851.1,27.5,12.4,13,9,280.863,98.30205,4.204285714
09-01-2019 14:00,815.8,27.2,13.2,14,9,269.214,94.2249,4.204285714
09-01-2019 15:00,771.6,26.8,13.9,15,9,254.628,89.1198,4.204285714
09-01-2019 16:00,675.1,26,14.5,16,9,222.783,77.97405,4.204285714
09-01-2019 17:00,457.7,24.8,14.5,17,9,151.041,52.86435,4.204285714
09-01-2019 18:00,35.9,23.6,12.3,18,9,11.847,4.14645,4.204285714
10-01-2019 07:00,138.6,23.2,4.7,7,10,45.738,16.0083,4.204285714
10-01-2019 08:00,394.9,25,6.2,8,10,130.317,45.61095,4.204285714
10-01-2019 09:00,534.6,26.1,10.6,9,10,176.418,61.7463,4.204285714
10-01-2019 10:00,568.8,26.6,11,10,10,187.704,65.6964,4.204285714
10-01-2019 11:00,595.1,27,11.6,11,10,196.383,68.73405,4.204285714
10-01-2019 12:00,741.3,27.2,13.7,12,10,244.629,85.62015,4.204285714
10-01-2019 13:00,754.2,27.3,15,13,10,248.886,87.1101,4.204285714
10-01-2019 14:00,686.6,27.1,14.6,14,10,226.578,79.3023,4.204285714
10-01-2019 15:00,706.5,26.9,14.5,15,10,233.145,81.60075,4.204285714
10-01-2019 16:00,661.6,26.4,14.3,16,10,218.328,76.4148,4.204285714
10-01-2019 17:00,447.6,25.5,13,17,10,147.708,51.6978,4.204285714
10-01-2019 18:00,35.4,24.4,12.5,18,10,11.682,4.0887,4.204285714
11-01-2019 07:00,139,23.9,9.9,7,11,45.87,16.0545,4.204285714
11-01-2019 08:00,382.6,25.5,13.2,8,11,126.258,44.1903,4.204285714
11-01-2019 09:00,491.1,26.2,14.7,9,11,162.063,56.72205,4.204285714
11-01-2019 10:00,247.9,26.3,16.3,10,11,81.807,28.63245,4.204285714
11-01-2019 11:00,402.8,27,13.8,11,11,132.924,46.5234,4.204285714
11-01-2019 12:00,445.5,27.4,15.1,12,11,147.015,51.45525,4.204285714
11-01-2019 13:00,652.7,27.8,15.7,13,11,215.391,75.38685,4.204285714
11-01-2019 14:00,620,27.3,15.6,14,11,204.6,71.61,4.204285714
11-01-2019 15:00,616.8,26.9,13.8,15,11,203.544,71.2404,4.204285714
11-01-2019 16:00,610.5,26.5,13.4,16,11,201.465,70.51275,4.204285714
11-01-2019 17:00,409.6,25.4,16.6,17,11,135.168,47.3088,4.204285714
11-01-2019 18:00,34.9,24.5,13.2,18,11,11.517,4.03095,4.204285714
12-01-2019 07:00,183.3,23,9.6,7,12,60.489,21.17115,4.204285714
12-01-2019 08:00,545.5,25.3,12,8,12,180.015,63.00525,4.204285714
12-01-2019 09:00,671.2,26.4,15.3,9,12,221.496,77.5236,4.204285714
12-01-2019 10:00,635.9,27,16.8,10,12,209.847,73.44645,4.204285714
12-01-2019 11:00,593.6,27.1,16.1,11,12,195.888,68.5608,4.204285714
12-01-2019 12:00,699.5,27.4,16.3,12,12,230.835,80.79225,4.204285714
12-01-2019 13:00,743.3,27.4,16.1,13,12,245.289,85.85115,4.204285714
12-01-2019 14:00,793.5,27.1,15.4,14,12,261.855,91.64925,4.204285714
12-01-2019 15:00,745.8,26.7,14.1,15,12,246.114,86.1399,4.204285714
12-01-2019 16:00,668.1,26,13.8,16,12,220.473,77.16555,4.204285714
12-01-2019 17:00,456.1,25.1,13.7,17,12,150.513,52.67955,4.204285714
12-01-2019 18:00,34.4,24,12.2,18,12,11.352,3.9732,4.204285714
13-01-2019 07:00,102.9,23.3,6.1,7,13,33.957,11.88495,4.204285714
13-01-2019 08:00,169,25,8.3,8,13,55.77,19.5195,4.204285714
13-01-2019 09:00,380.1,26.2,15.4,9,13,125.433,43.90155,4.204285714
13-01-2019 10:00,365.2,26.9,15,10,13,120.516,42.1806,4.204285714
13-01-2019 11:00,360.1,27.2,13.7,11,13,118.833,41.59155,4.204285714
13-01-2019 12:00,478.1,27.8,15,12,13,157.773,55.22055,4.204285714
13-01-2019 13:00,688.1,27.5,17.6,13,13,227.073,79.47555,4.204285714
13-01-2019 14:00,569.8,27,18.9,14,13,188.034,65.8119,4.204285714
13-01-2019 15:00,378.1,26.6,18.3,15,13,124.773,43.67055,4.204285714
13-01-2019 16:00,423.3,26.1,16.9,16,13,139.689,48.89115,4.204285714
13-01-2019 17:00,313,25.1,13.4,17,13,103.29,36.1515,4.204285714
13-01-2019 18:00,11.3,24.3,12.4,18,13,3.729,1.30515,4.204285714
14-01-2019 07:00,88.3,23.2,8.7,7,14,29.139,10.19865,4.204285714
14-01-2019 08:00,361.1,24.9,9.9,8,14,119.163,41.70705,4.204285714
14-01-2019 09:00,423.5,25.9,14.3,9,14,139.755,48.91425,4.204285714
14-01-2019 10:00,425.2,26.1,14.3,10,14,140.316,49.1106,4.204285714
14-01-2019 11:00,678.9,26.8,14.3,11,14,224.037,78.41295,4.204285714
14-01-2019 12:00,804.2,27.1,15,12,14,265.386,92.8851,4.204285714
14-01-2019 13:00,768.2,27.2,15.8,13,14,253.506,88.7271,4.204285714
14-01-2019 14:00,704.3,27,16.6,14,14,232.419,81.34665,4.204285714
14-01-2019 15:00,670.5,26.5,17.1,15,14,221.265,77.44275,4.204285714
14-01-2019 16:00,560.4,25.9,17.2,16,14,184.932,64.7262,4.204285714
14-01-2019 17:00,405.2,25.2,14,17,14,133.716,46.8006,4.204285714
14-01-2019 18:00,33.5,24,11.6,18,14,11.055,3.86925,4.204285714
15-01-2019 07:00,140.1,21.3,10.4,7,15,46.233,16.18155,4.204285714
15-01-2019 08:00,446,23.1,10.1,8,15,147.18,51.513,4.204285714
15-01-2019 09:00,648.8,25.1,13.6,9,15,214.104,74.9364,4.204285714
15-01-2019 10:00,665.7,26.2,14.7,10,15,219.681,76.88835,4.204285714
15-01-2019 11:00,740.1,26.9,16.5,11,15,244.233,85.48155,4.204285714
15-01-2019 12:00,762.4,27.3,17.7,12,15,251.592,88.0572,4.204285714
15-01-2019 13:00,677.3,27.2,18.7,13,15,223.509,78.22815,4.204285714
15-01-2019 14:00,649.1,27.1,18.5,14,15,214.203,74.97105,4.204285714
15-01-2019 15:00,608.6,26.7,17.7,15,15,200.838,70.2933,4.204285714
15-01-2019 16:00,474,26,16.9,16,15,156.42,54.747,4.204285714
15-01-2019 17:00,310.7,25.1,14.3,17,15,102.531,35.88585,4.204285714
15-01-2019 18:00,22.1,24.1,10.9,18,15,7.293,2.55255,4.204285714
16-01-2019 07:00,103.3,21.8,6.4,7,16,34.089,11.93115,4.204285714
16-01-2019 08:00,322.4,23.8,4.8,8,16,106.392,37.2372,4.204285714
16-01-2019 09:00,539.7,25.7,9.2,9,16,178.101,62.33535,4.204285714
16-01-2019 10:00,562.6,26.9,12.9,10,16,185.658,64.9803,4.204285714
16-01-2019 11:00,504.6,27,14.8,11,16,166.518,58.2813,4.204285714
16-01-2019 12:00,732.9,27.5,15.1,12,16,241.857,84.64995,4.204285714
16-01-2019 13:00,748.4,27.5,15.9,13,16,246.972,86.4402,4.204285714
16-01-2019 14:00,792,27.4,16,14,16,261.36,91.476,4.204285714
16-01-2019 15:00,758.5,27,16.4,15,16,250.305,87.60675,4.204285714
16-01-2019 16:00,671.3,26.4,16.1,16,16,221.529,77.53515,4.204285714
16-01-2019 17:00,459,25.5,13.3,17,16,151.47,53.0145,4.204285714
16-01-2019 18:00,43.6,24.5,11.7,18,16,14.388,5.0358,4.204285714
17-01-2019 07:00,155.2,22.4,6.1,7,17,51.216,17.9256,4.204285714
17-01-2019 08:00,413.7,24.5,5.7,8,17,136.521,47.78235,4.204285714
17-01-2019 09:00,541.2,26,13.9,9,17,178.596,62.5086,4.204285714
17-01-2019 10:00,462.7,26.7,13.8,10,17,152.691,53.44185,4.204285714
17-01-2019 11:00,596.8,27.2,13.7,11,17,196.944,68.9304,4.204285714
17-01-2019 12:00,704.7,27.8,13.8,12,17,232.551,81.39285,4.204285714
17-01-2019 13:00,667.8,27.5,14,13,17,220.374,77.1309,4.204285714
17-01-2019 14:00,785.5,27.5,14.6,14,17,259.215,90.72525,4.204285714
17-01-2019 15:00,657.6,26.8,14.2,15,17,217.008,75.9528,4.204285714
17-01-2019 16:00,560.1,26.2,13.3,16,17,184.833,64.69155,4.204285714
17-01-2019 17:00,449.8,25.5,14.7,17,17,148.434,51.9519,4.204285714
17-01-2019 18:00,53.8,24.5,13.1,18,17,17.754,6.2139,4.204285714
18-01-2019 07:00,162.6,22.8,6.5,7,18,53.658,18.7803,4.204285714
18-01-2019 08:00,488.5,24.9,7.2,8,18,161.205,56.42175,4.204285714
18-01-2019 09:00,637.4,26,11.4,9,18,210.342,73.6197,4.204285714
18-01-2019 10:00,717.1,26.5,12.8,10,18,236.643,82.82505,4.204285714
18-01-2019 11:00,769.8,27,13.4,11,18,254.034,88.9119,4.204285714
18-01-2019 12:00,864.2,27.3,13.5,12,18,285.186,99.8151,4.204285714
18-01-2019 13:00,862.3,27.3,14.1,13,18,284.559,99.59565,4.204285714
18-01-2019 14:00,826.1,27.1,15,14,18,272.613,95.41455,4.204285714
18-01-2019 15:00,759.1,26.6,15.9,15,18,250.503,87.67605,4.204285714
18-01-2019 16:00,561.6,26,16.1,16,18,185.328,64.8648,4.204285714
18-01-2019 17:00,340.5,25.3,16.6,17,18,112.365,39.32775,4.204285714
18-01-2019 18:00,42.5,24.4,13,18,18,14.025,4.90875,4.204285714
19-01-2019 07:00,140.5,22.3,5.8,7,19,46.365,16.22775,4.204285714
19-01-2019 08:00,406.9,24.5,6.8,8,19,134.277,46.99695,4.204285714
19-01-2019 09:00,593.3,26,12.8,9,19,195.789,68.52615,4.204285714
19-01-2019 10:00,683.1,26.8,13.2,10,19,225.423,78.89805,4.204285714
19-01-2019 11:00,733.6,27.1,14.6,11,19,242.088,84.7308,4.204285714
19-01-2019 12:00,782.6,27.2,15.6,12,19,258.258,90.3903,4.204285714
19-01-2019 13:00,811.1,27.2,16.2,13,19,267.663,93.68205,4.204285714
19-01-2019 14:00,748.4,27,15.9,14,19,246.972,86.4402,4.204285714
19-01-2019 15:00,723.7,26.7,16.1,15,19,238.821,83.58735,4.204285714
19-01-2019 16:00,590.2,26.1,16.1,16,19,194.766,68.1681,4.204285714
19-01-2019 17:00,462.6,25.3,14.2,17,19,152.658,53.4303,4.204285714
19-01-2019 18:00,52.5,24.2,11.9,18,19,17.325,6.06375,4.204285714
20-01-2019 07:00,110.9,20.8,6.9,7,20,36.597,12.80895,4.204285714
20-01-2019 08:00,325.3,23.1,5.3,8,20,107.349,37.57215,4.204285714
20-01-2019 09:00,488.2,25.4,8.9,9,20,161.106,56.3871,4.204285714
20-01-2019 10:00,560.8,26.7,12.6,10,20,185.064,64.7724,4.204285714
20-01-2019 11:00,611.4,27,13.4,11,20,201.762,70.6167,4.204285714
20-01-2019 12:00,691.6,27.4,13.2,12,20,228.228,79.8798,4.204285714
20-01-2019 13:00,699.2,27.5,13.2,13,20,230.736,80.7576,4.204285714
20-01-2019 14:00,747.4,27.4,13.5,14,20,246.642,86.3247,4.204285714
20-01-2019 15:00,706.3,27,14.1,15,20,233.079,81.57765,4.204285714
20-01-2019 16:00,542,26.2,14.5,16,20,178.86,62.601,4.204285714
20-01-2019 17:00,428.1,25.3,12.2,17,20,141.273,49.44555,4.204285714
20-01-2019 18:00,31.2,24.1,10,18,20,10.296,3.6036,4.204285714
21-01-2019 07:00,44.3,21.2,7.4,7,21,14.619,5.11665,4.204285714
21-01-2019 08:00,256.7,23.4,6,8,21,84.711,29.64885,4.204285714
21-01-2019 09:00,467.8,25.7,10.3,9,21,154.374,54.0309,4.204285714
21-01-2019 10:00,544.9,26.6,14.7,10,21,179.817,62.93595,4.204285714
21-01-2019 11:00,734.5,26.9,14.7,11,21,242.385,84.83475,4.204285714
21-01-2019 12:00,637.1,27,13.8,12,21,210.243,73.58505,4.204285714
21-01-2019 13:00,618.2,26.9,12.4,13,21,204.006,71.4021,4.204285714
21-01-2019 14:00,718.3,27.1,12.4,14,21,237.039,82.96365,4.204285714
21-01-2019 15:00,745.3,26.8,12.7,15,21,245.949,86.08215,4.204285714
21-01-2019 16:00,601.7,26,13.1,16,21,198.561,69.49635,4.204285714
21-01-2019 17:00,390.1,25,12.5,17,21,128.733,45.05655,4.204285714
21-01-2019 18:00,30.8,23.9,10.1,18,21,10.164,3.5574,4.204285714
22-01-2019 07:00,169.9,21.5,7.7,7,22,56.067,19.62345,4.204285714
22-01-2019 08:00,519.3,24,5.8,8,22,171.369,59.97915,4.204285714
22-01-2019 09:00,655.4,25.6,7.9,9,22,216.282,75.6987,4.204285714
22-01-2019 10:00,759.9,26.6,9.4,10,22,250.767,87.76845,4.204285714
22-01-2019 11:00,831.5,27.3,11.3,11,22,274.395,96.03825,4.204285714
22-01-2019 12:00,849,27.5,13,12,22,280.17,98.0595,4.204285714
22-01-2019 13:00,858,27.5,13.2,13,22,283.14,99.099,4.204285714
22-01-2019 14:00,743.9,27.2,13.8,14,22,245.487,85.92045,4.204285714
22-01-2019 15:00,791.9,26.7,15.5,15,22,261.327,91.46445,4.204285714
22-01-2019 16:00,667.4,26,16.6,16,22,220.242,77.0847,4.204285714
22-01-2019 17:00,461.9,25.1,17.5,17,22,152.427,53.34945,4.204285714
22-01-2019 18:00,50.8,24.4,15.4,18,22,16.764,5.8674,4.204285714
23-01-2019 07:00,162.4,23.1,6.1,7,23,53.592,18.7572,4.204285714
23-01-2019 08:00,482.8,25.1,7.1,8,23,159.324,55.7634,4.204285714
23-01-2019 09:00,615.1,26.5,10.5,9,23,202.983,71.04405,4.204285714
23-01-2019 10:00,563.6,27.1,11.2,10,23,185.988,65.0958,4.204285714
23-01-2019 11:00,629.2,27.7,12.1,11,23,207.636,72.6726,4.204285714
23-01-2019 12:00,629.2,27.9,12.8,12,23,207.636,72.6726,4.204285714
23-01-2019 13:00,672.8,27.8,13.8,13,23,222.024,77.7084,4.204285714
23-01-2019 14:00,703,27.4,15.1,14,23,231.99,81.1965,4.204285714
23-01-2019 15:00,689.9,27,16.1,15,23,227.667,79.68345,4.204285714
23-01-2019 16:00,679.2,26.6,16.1,16,23,224.136,78.4476,4.204285714
23-01-2019 17:00,470,25.6,15.5,17,23,155.1,54.285,4.204285714
23-01-2019 18:00,60.3,24.9,13.9,18,23,19.899,6.96465,4.204285714
24-01-2019 07:00,117.9,21.9,6.9,7,24,38.907,13.61745,4.204285714
24-01-2019 08:00,378.5,24.2,6.1,8,24,124.905,43.71675,4.204285714
24-01-2019 09:00,473.1,25.9,4.3,9,24,156.123,54.64305,4.204285714
24-01-2019 10:00,615.8,27,5.6,10,24,203.214,71.1249,4.204285714
24-01-2019 11:00,785.7,27.8,8.8,11,24,259.281,90.74835,4.204285714
24-01-2019 12:00,868.6,28,12.7,12,24,286.638,100.3233,4.204285714
24-01-2019 13:00,859.1,27.8,14.5,13,24,283.503,99.22605,4.204285714
24-01-2019 14:00,828.7,27.6,14.2,14,24,273.471,95.71485,4.204285714
24-01-2019 15:00,777.6,27.1,14.5,15,24,256.608,89.8128,4.204285714
24-01-2019 16:00,682.1,26.5,14.1,16,24,225.093,78.78255,4.204285714
24-01-2019 17:00,453.3,26,12.3,17,24,149.589,52.35615,4.204285714
24-01-2019 18:00,69.6,24.9,9.8,18,24,22.968,8.0388,4.204285714
25-01-2019 07:00,103,23.5,0.5,7,25,33.99,11.8965,4.204285714
25-01-2019 08:00,413.2,25.3,4.2,8,25,136.356,47.7246,4.204285714
25-01-2019 09:00,487.8,26.8,10.8,9,25,160.974,56.3409,4.204285714
25-01-2019 10:00,499,27.4,12.8,10,25,164.67,57.6345,4.204285714
25-01-2019 11:00,522.1,27.9,13.6,11,25,172.293,60.30255,4.204285714
25-01-2019 12:00,553.4,28,15.1,12,25,182.622,63.9177,4.204285714
25-01-2019 13:00,623.2,28,16.1,13,25,205.656,71.9796,4.204285714
25-01-2019 14:00,573.4,27.7,16.1,14,25,189.222,66.2277,4.204285714
25-01-2019 15:00,489.9,27.2,14.8,15,25,161.667,56.58345,4.204285714
25-01-2019 16:00,444.3,26.9,14.3,16,25,146.619,51.31665,4.204285714
25-01-2019 17:00,302.1,26.5,14.3,17,25,99.693,34.89255,4.204285714
25-01-2019 18:00,59,25.6,13.6,18,25,19.47,6.8145,4.204285714
26-01-2019 07:00,117.6,24.9,7.9,7,26,38.808,13.5828,4.204285714
26-01-2019 08:00,357.6,26,11.9,8,26,118.008,41.3028,4.204285714
26-01-2019 09:00,473.1,27,14,9,26,156.123,54.64305,4.204285714
26-01-2019 10:00,647.1,27.7,14.8,10,26,213.543,74.74005,4.204285714
26-01-2019 11:00,751.5,28.1,14.8,11,26,247.995,86.79825,4.204285714
26-01-2019 12:00,738.3,28.3,15.2,12,26,243.639,85.27365,4.204285714
26-01-2019 13:00,670.6,28.1,16.1,13,26,221.298,77.4543,4.204285714
26-01-2019 14:00,672.4,28,15.7,14,26,221.892,77.6622,4.204285714
26-01-2019 15:00,648.5,27.5,15.6,15,26,214.005,74.90175,4.204285714
26-01-2019 16:00,520.3,27,14.5,16,26,171.699,60.09465,4.204285714
26-01-2019 17:00,356,26.5,14.1,17,26,117.48,41.118,4.204285714
26-01-2019 18:00,39,26,12.7,18,26,12.87,4.5045,4.204285714
27-01-2019 07:00,110,24.6,9.4,7,27,36.3,12.705,4.204285714
27-01-2019 08:00,385.6,25.9,13.7,8,27,127.248,44.5368,4.204285714
27-01-2019 09:00,543.9,26.9,15.9,9,27,179.487,62.82045,4.204285714
27-01-2019 10:00,675,27.6,16.6,10,27,222.75,77.9625,4.204285714
27-01-2019 11:00,705.4,28,16.9,11,27,232.782,81.4737,4.204285714
27-01-2019 12:00,681.8,28,16.6,12,27,224.994,78.7479,4.204285714
27-01-2019 13:00,559.7,27.7,17.2,13,27,184.701,64.64535,4.204285714
27-01-2019 14:00,465,27.5,16.4,14,27,153.45,53.7075,4.204285714
27-01-2019 15:00,448.4,27,15.1,15,27,147.972,51.7902,4.204285714
27-01-2019 16:00,426.5,26.4,14.3,16,27,140.745,49.26075,4.204285714
27-01-2019 17:00,276.6,26,15.1,17,27,91.278,31.9473,4.204285714
27-01-2019 18:00,48.2,25.5,14.1,18,27,15.906,5.5671,4.204285714
28-01-2019 07:00,43.9,25.1,9.7,7,28,14.487,5.07045,4.204285714
28-01-2019 08:00,221.1,26,11.1,8,28,72.963,25.53705,4.204285714
28-01-2019 09:00,300.3,26.5,12.8,9,28,99.099,34.68465,4.204285714
28-01-2019 10:00,464.6,27.4,14,10,28,153.318,53.6613,4.204285714
28-01-2019 11:00,575,28,13.6,11,28,189.75,66.4125,4.204285714
28-01-2019 12:00,550.1,27.9,15.3,12,28,181.533,63.53655,4.204285714
28-01-2019 13:00,528.3,27.7,16.1,13,28,174.339,61.01865,4.204285714
28-01-2019 14:00,454.4,27.2,16.3,14,28,149.952,52.4832,4.204285714
28-01-2019 15:00,276.4,26.5,16.2,15,28,91.212,31.9242,4.204285714
28-01-2019 16:00,183.1,26.3,15.9,16,28,60.423,21.14805,4.204285714
28-01-2019 17:00,51.7,25.9,16.4,17,28,17.061,5.97135,4.204285714
28-01-2019 18:00,38.2,25.2,15.7,18,28,12.606,4.4121,4.204285714
29-01-2019 07:00,73,24.4,12.1,7,29,24.09,8.4315,4.204285714
